date,department,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,productivity_indicator
1/22/2015,1,6,0.8,11.61,6360,63,0.0,0,0,32.0,0.800191989,False,False,False,True,False,False,False,False,True,False,False,0.000191988999999948
1/22/2015,1,10,0.75,22.52,10080,55,0.0,0,0,56.0,0.800020563,False,False,False,True,False,False,False,False,True,False,False,0.05002056300000002
1/22/2015,1,1,0.7,22.94,12180,63,0.0,0,0,57.0,0.750162367,False,False,False,True,False,False,False,False,True,False,False,0.050162367000000097
1/22/2015,1,3,0.7,22.52,10260,63,0.0,0,0,57.0,0.750068049,False,False,False,True,False,False,False,False,True,False,False,0.05006804900000006
1/22/2015,0,5,0.7,4.15,9000,0,0.0,0,0,15.0,0.742901235,False,False,False,True,False,False,False,False,True,False,False,0.04290123500000009
1/22/2015,1,5,0.7,20.4,10440,40,0.0,0,0,58.0,0.700250784,False,False,False,True,False,False,False,False,True,False,False,0.0002507840000000039
1/22/2015,1,11,0.7,14.89,10260,50,0.0,0,0,57.0,0.700170388,False,False,False,True,False,False,False,False,True,False,False,0.0001703880000000213
1/22/2015,0,4,0.75,4.3,9000,0,0.0,0,0,15.0,0.670216049,False,False,False,True,False,False,False,False,True,False,False,-0.07978395100000002
1/22/2015,0,1,0.7,3.94,15000,0,0.0,0,0,25.0,0.649662222,False,False,False,True,False,False,False,False,True,False,False,-0.050337777999999944
1/22/2015,0,2,0.7,3.94,15000,0,0.0,0,0,25.0,0.649662222,False,False,False,True,False,False,False,False,True,False,False,-0.050337777999999944
1/22/2015,0,6,0.8,2.9,4800,0,0.0,0,0,8.0,0.626822917,False,False,False,True,False,False,False,False,True,False,False,-0.173177083
1/22/2015,1,12,0.6,15.26,6960,23,0.0,0,0,34.0,0.600436426,False,False,False,True,False,False,False,False,True,False,False,0.0004364260000000453
1/22/2015,1,7,0.6,22.52,10260,23,0.0,0,0,57.0,0.60041361,False,False,False,True,False,False,False,False,True,False,False,0.0004136100000000642
1/22/2015,1,8,0.8,40.99,10770,30,0.0,0,0,56.5,0.555500132,False,False,False,True,False,False,False,False,True,False,False,-0.244499868
1/22/2015,1,9,0.5,29.12,10440,30,0.0,0,0,58.0,0.500547544,False,False,False,True,False,False,False,False,True,False,False,0.0005475440000000109
1/22/2015,0,3,0.7,3.94,12000,0,0.0,0,0,20.0,0.460578704,False,False,False,True,False,False,False,False,True,False,False,-0.23942129599999995
1/22/2015,0,8,0.8,2.9,4800,0,0.0,0,0,8.0,0.397743056,False,False,False,True,False,False,False,False,True,False,False,-0.40225694400000006
1/22/2015,0,12,0.6,4.08,5400,0,0.0,0,0,9.0,0.327407407,False,False,False,True,False,False,False,False,True,False,False,-0.272592593
1/24/2015,0,5,0.7,4.15,2700,0,0.0,0,0,15.0,0.966666667,False,False,False,True,False,False,True,False,False,False,False,0.2666666670000001
1/24/2015,0,10,0.75,3.94,1800,0,0.0,0,0,10.0,0.937242424,False,False,False,True,False,False,True,False,False,False,False,0.18724242400000002
1/24/2015,0,8,0.8,2.9,1620,0,0.0,0,0,9.0,0.910521886,False,False,False,True,False,False,True,False,False,False,False,0.1105218859999999
1/24/2015,1,2,0.75,22.94,10260,94,0.0,0,0,57.0,0.90064806,False,False,False,True,False,False,True,False,False,False,False,0.15064805999999997
1/24/2015,1,4,0.75,22.52,10260,94,0.0,0,0,57.0,0.900321106,False,False,False,True,False,False,True,False,False,False,False,0.15032110600000004
1/24/2015,0,11,0.75,4.15,1800,0,0.0,0,0,10.0,0.896022727,False,False,False,True,False,False,True,False,False,False,False,0.14602272699999996
1/24/2015,0,3,0.75,3.94,1440,0,0.0,0,0,8.0,0.895454545,False,False,False,True,False,False,True,False,False,False,False,0.145454545
1/24/2015,0,7,0.65,3.94,2160,0,0.0,0,0,12.0,0.870580808,False,False,False,True,False,False,True,False,False,False,False,0.22058080800000002
1/24/2015,0,12,0.7,4.08,1620,0,0.0,0,0,9.0,0.858585859,False,False,False,True,False,False,True,False,False,False,False,0.158585859
1/24/2015,1,1,0.7,22.94,10260,75,0.0,0,0,57.0,0.800643806,False,False,False,True,False,False,True,False,False,False,False,0.100643806
1/24/2015,1,10,0.75,22.52,10080,69,0.0,0,0,56.0,0.80062987,False,False,False,True,False,False,True,False,False,False,False,0.050629869999999966
1/24/2015,1,6,0.8,11.61,5640,63,0.0,0,0,32.0,0.800537143,False,False,False,True,False,False,True,False,False,False,False,0.0005371429999999622
1/24/2015,1,3,0.75,22.52,10260,69,0.0,0,0,57.0,0.80035194,False,False,False,True,False,False,True,False,False,False,False,0.050351939999999984
1/24/2015,1,12,0.75,15.26,6120,40,0.0,0,0,34.0,0.750079323,False,False,False,True,False,False,True,False,False,False,False,7.932300000002002e-05
1/24/2015,1,11,0.75,42.97,10260,56,0.0,0,0,57.0,0.750041201,False,False,False,True,False,False,True,False,False,False,False,4.120100000004623e-05
1/24/2015,1,5,0.7,20.4,10440,50,0.0,0,0,58.0,0.700250784,False,False,False,True,False,False,True,False,False,False,False,0.0002507840000000039
1/24/2015,0,4,0.75,4.3,2160,0,0.0,0,0,12.0,0.651515152,False,False,False,True,False,False,True,False,False,False,False,-0.09848484800000001
1/24/2015,1,7,0.65,22.52,10170,26,0.0,0,0,56.5,0.650416734,False,False,False,True,False,False,True,False,False,False,False,0.0004167339999999742
1/24/2015,1,9,0.6,29.12,6660,23,0.0,0,0,58.0,0.600125217,False,False,False,True,False,False,True,False,False,False,False,0.0001252170000000108
1/24/2015,0,2,0.75,3.94,1440,0,0.0,0,0,8.0,0.578314394,False,False,False,True,False,False,True,False,False,False,False,-0.17168560600000005
1/24/2015,0,1,0.7,3.94,1440,0,0.0,0,0,8.0,0.578314394,False,False,False,True,False,False,True,False,False,False,False,-0.121685606
1/24/2015,1,8,0.35,15.09,9360,23,0.0,0,0,52.0,0.34998951,False,False,False,True,False,False,True,False,False,False,False,-1.0489999999974131e-05
1/24/2015,0,9,0.6,3.94,1440,0,0.0,0,0,8.0,0.261174242,False,False,False,True,False,False,True,False,False,False,False,-0.338825758
1/25/2015,0,5,0.7,4.15,3060,0,0.0,0,0,17.0,0.973796791,False,False,False,True,False,False,False,True,False,False,False,0.2737967910000001
1/25/2015,0,2,0.75,3.94,1440,0,0.0,0,0,8.0,0.970075758,False,False,False,True,False,False,False,True,False,False,False,0.220075758
1/25/2015,0,1,0.7,3.94,1440,0,0.0,0,0,8.0,0.970075758,False,False,False,True,False,False,False,True,False,False,False,0.27007575800000005
1/25/2015,0,3,0.75,3.94,1620,0,0.0,0,0,9.0,0.961784512,False,False,False,True,False,False,False,True,False,False,False,0.21178451200000004
1/25/2015,0,10,0.75,3.94,3420,0,0.0,0,0,19.0,0.955151515,False,False,False,True,False,False,False,True,False,False,False,0.20515151499999995
1/25/2015,0,4,0.75,4.3,2160,0,0.0,0,0,12.0,0.952020202,False,False,False,True,False,False,False,True,False,False,False,0.20202020200000004
1/25/2015,1,4,0.75,22.52,10260,94,0.0,0,0,57.0,0.900321106,False,False,False,True,False,False,False,True,False,False,False,0.15032110600000004
1/25/2015,1,2,0.75,22.94,10530,81,0.0,0,0,58.5,0.850223776,False,False,False,True,False,False,False,True,False,False,False,0.10022377599999999
1/25/2015,1,1,0.7,22.94,10530,75,0.0,0,0,58.5,0.800909609,False,False,False,True,False,False,False,True,False,False,False,0.10090960900000001
1/25/2015,1,3,0.75,22.52,10350,55,0.0,0,0,57.5,0.800513307,False,False,False,True,False,False,False,True,False,False,False,0.05051330700000001
1/25/2015,1,6,0.8,11.61,5760,63,0.0,0,0,32.0,0.800386364,False,False,False,True,False,False,False,True,False,False,False,0.0003863639999999169
1/25/2015,1,10,0.75,22.52,10080,69,0.0,0,0,56.0,0.800020563,False,False,False,True,False,False,False,True,False,False,False,0.05002056300000002
1/25/2015,0,7,0.65,3.94,2520,0,0.0,0,0,14.0,0.749188312,False,False,False,True,False,False,False,True,False,False,False,0.099188312
1/25/2015,1,7,0.7,22.52,10170,40,0.0,0,0,56.5,0.7005417,False,False,False,True,False,False,False,True,False,False,False,0.0005417000000000893
1/25/2015,1,12,0.7,15.26,6120,40,0.0,0,0,34.0,0.70043672,False,False,False,True,False,False,False,True,False,False,False,0.00043672000000005706
1/25/2015,1,5,0.7,20.4,10440,50,0.0,0,0,58.0,0.700250784,False,False,False,True,False,False,False,True,False,False,False,0.0002507840000000039
1/25/2015,1,9,0.65,29.12,10440,26,0.0,0,0,58.0,0.650407524,False,False,False,True,False,False,False,True,False,False,False,0.00040752399999999245
1/25/2015,0,12,0.7,4.08,1620,0,0.0,0,0,9.0,0.618181818,False,False,False,True,False,False,False,True,False,False,False,-0.0818181819999999
1/25/2015,1,11,0.75,42.97,10260,40,0.0,0,0,57.0,0.59114168,False,False,False,True,False,False,False,True,False,False,False,-0.15885832
1/25/2015,1,8,0.5,15.09,720,23,0.0,0,0,52.0,0.500061916,False,False,False,True,False,False,False,True,False,False,False,6.191600000005071e-05
1/25/2015,0,8,0.8,2.9,720,0,0.0,0,0,4.0,0.329545455,False,False,False,True,False,False,False,True,False,False,False,-0.47045454500000006
1/26/2015,0,3,0.75,3.94,1800,0,0.0,0,0,10.0,1.059621212,False,False,False,True,False,True,False,False,False,False,False,0.3096212119999999
1/26/2015,0,10,0.75,3.94,3780,0,0.0,0,0,21.0,0.997792208,False,False,False,True,False,True,False,False,False,False,False,0.247792208
1/26/2015,0,4,0.75,4.3,2160,0,0.0,0,0,12.0,0.963699495,False,False,False,True,False,True,False,False,False,False,False,0.21369949499999996
1/26/2015,0,5,0.7,4.15,2700,0,0.0,0,0,15.0,0.959191919,False,False,False,True,False,True,False,False,False,False,False,0.25919191900000005
1/26/2015,0,2,0.75,3.94,1800,0,0.0,0,0,10.0,0.910378788,False,False,False,True,False,True,False,False,False,False,False,0.16037878800000005
1/26/2015,0,1,0.7,3.94,1800,0,0.0,0,0,10.0,0.910378788,False,False,False,True,False,True,False,False,False,False,False,0.2103787880000001
1/26/2015,1,4,0.8,22.52,10170,60,0.0,0,0,56.5,0.850312684,False,False,False,True,False,True,False,False,False,False,False,0.050312683999999996
1/26/2015,1,6,0.8,11.61,5760,50,0.0,0,0,32.0,0.800386364,False,False,False,True,False,True,False,False,False,False,False,0.0003863639999999169
1/26/2015,1,3,0.75,22.52,10260,69,0.0,0,0,57.0,0.80035194,False,False,False,True,False,True,False,False,False,False,False,0.050351939999999984
1/26/2015,1,2,0.75,22.94,10260,55,0.0,0,0,57.0,0.800034024,False,False,False,True,False,True,False,False,False,False,False,0.05003402400000001
1/26/2015,1,1,0.7,22.94,10440,60,0.0,0,0,58.0,0.800023511,False,False,False,True,False,True,False,False,False,False,False,0.10002351100000006
1/26/2015,1,10,0.75,22.52,10080,55,0.0,0,0,56.0,0.800020563,False,False,False,True,False,True,False,False,False,False,False,0.05002056300000002
1/26/2015,0,12,0.7,4.08,1620,0,0.0,0,0,9.0,0.769292929,False,False,False,True,False,True,False,False,False,False,False,0.06929292900000006
1/26/2015,1,5,0.75,20.4,10320,56,0.0,0,0,58.0,0.750031447,False,False,False,True,False,True,False,False,False,False,False,3.1447000000017766e-05
1/26/2015,1,9,0.7,29.12,10440,40,0.0,0,0,58.0,0.70061442,False,False,False,True,False,True,False,False,False,False,False,0.0006144200000000044
1/26/2015,1,12,0.7,15.26,6120,40,0.0,0,0,34.0,0.70043672,False,False,False,True,False,True,False,False,False,False,False,0.00043672000000005706
1/26/2015,0,7,0.65,3.94,1440,0,0.0,0,0,8.0,0.646306818,False,False,False,True,False,True,False,False,False,False,False,-0.003693182000000017
1/26/2015,1,8,0.6,15.09,360,23,0.0,0,0,52.0,0.600143365,False,False,False,True,False,True,False,False,False,False,False,0.0001433650000000064
1/26/2015,1,11,0.35,28.08,10260,23,0.0,0,0,57.0,0.350066986,False,False,False,True,False,True,False,False,False,False,False,6.698600000004662e-05
1/27/2015,1,2,0.75,22.52,6840,119,0.0,0,0,57.0,1.000230409,False,False,False,True,False,False,False,False,False,True,False,0.25023040900000004
1/27/2015,1,3,0.75,22.52,6840,119,0.0,0,0,57.0,1.000230409,False,False,False,True,False,False,False,False,False,True,False,0.25023040900000004
1/27/2015,0,10,0.8,3.94,1440,0,0.0,0,0,12.0,0.979527778,False,False,False,True,False,False,False,False,False,True,False,0.17952777799999997
1/27/2015,0,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.940625,False,False,False,True,False,False,False,False,False,True,False,0.140625
1/27/2015,0,5,0.5,4.15,1440,0,0.0,0,0,12.0,0.926388889,False,False,False,True,False,False,False,False,False,True,False,0.42638888900000005
1/27/2015,1,10,0.8,22.52,6720,70,0.0,0,0,56.0,0.900129762,False,False,False,True,False,False,False,False,False,True,False,0.10012976200000001
1/27/2015,0,3,0.75,3.94,1440,0,0.0,0,0,12.0,0.861875,False,False,False,True,False,False,False,False,False,True,False,0.11187499999999995
1/27/2015,1,4,0.8,22.52,6780,60,0.0,0,0,56.5,0.850312684,False,False,False,True,False,False,False,False,False,True,False,0.050312683999999996
1/27/2015,0,8,0.65,3.94,960,0,0.0,0,0,8.0,0.845458333,False,False,False,True,False,False,False,False,False,True,False,0.19545833299999993
1/27/2015,0,12,0.7,4.15,1080,0,0.0,0,0,9.0,0.823555556,False,False,False,True,False,False,False,False,False,True,False,0.12355555600000001
1/27/2015,0,7,0.5,4.15,960,0,0.0,0,0,8.0,0.803541667,False,False,False,True,False,False,False,False,False,True,False,0.30354166699999996
1/27/2015,1,1,0.75,22.94,6960,55,0.0,0,0,58.0,0.800263218,False,False,False,True,False,False,False,False,False,True,False,0.050263218
1/27/2015,0,2,0.75,3.94,1200,0,0.0,0,0,10.0,0.788,False,False,False,True,False,False,False,False,False,True,False,0.038000000000000034
1/27/2015,0,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.77815,False,False,False,True,False,False,False,False,False,True,False,0.02815000000000001
1/27/2015,1,9,0.7,29.12,6960,50,0.0,0,0,58.0,0.700386207,False,False,False,True,False,False,False,False,False,True,False,0.0003862070000000273
1/27/2015,1,12,0.7,15.26,4080,40,0.0,0,0,34.0,0.700164706,False,False,False,True,False,False,False,False,False,True,False,0.00016470600000006996
1/27/2015,1,8,0.65,15.09,240,23,0.0,0,0,52.0,0.650307143,False,False,False,True,False,False,False,False,False,True,False,0.0003071430000000097
1/27/2015,1,6,0.8,30.4,3840,34,0.0,0,0,32.0,0.622828125,False,False,False,True,False,False,False,False,False,True,False,-0.1771718750000001
1/27/2015,0,6,0.8,2.9,960,0,0.0,0,0,8.0,0.6225,False,False,False,True,False,False,False,False,False,True,False,-0.1775
1/27/2015,1,5,0.5,20.79,6960,30,0.0,0,0,58.0,0.500035345,False,False,False,True,False,False,False,False,False,True,False,3.5345000000019944e-05
1/27/2015,1,11,0.5,48.18,6480,23,0.0,0,0,54.0,0.37046657,False,False,False,True,False,False,False,False,False,True,False,-0.12953343
1/28/2015,1,2,0.8,22.52,6840,90,0.0,0,0,57.0,1.000230409,False,False,False,True,False,False,False,False,False,False,True,0.200230409
1/28/2015,1,3,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409,False,False,False,True,False,False,False,False,False,False,True,0.200230409
1/28/2015,0,6,0.35,2.9,1800,0,0.0,0,0,15.0,0.977555556,False,False,False,True,False,False,False,False,False,False,True,0.627555556
1/28/2015,0,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.9456,False,False,False,True,False,False,False,False,False,False,True,0.1956
1/28/2015,0,2,0.8,3.94,1800,0,0.0,0,0,15.0,0.902222222,False,False,False,True,False,False,False,False,False,False,True,0.10222222199999997
1/28/2015,1,10,0.8,22.52,6720,60,0.0,0,0,56.0,0.850532143,False,False,False,True,False,False,False,False,False,False,True,0.050532142999999974
1/28/2015,1,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069,False,False,False,True,False,False,False,False,False,False,True,0.100362069
1/28/2015,0,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.840533333,False,False,False,True,False,False,False,False,False,False,True,0.04053333299999995
1/28/2015,1,5,0.6,20.79,6960,88,0.0,0,0,58.0,0.800534483,False,False,False,True,False,False,False,False,False,False,True,0.20053448299999999
1/28/2015,1,4,0.8,22.52,6780,50,0.0,0,0,56.5,0.800489676,False,False,False,True,False,False,False,False,False,False,True,0.0004896759999999389
1/28/2015,0,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.755555556,False,False,False,True,False,False,False,False,False,False,True,0.005555556000000017
1/28/2015,1,9,0.7,29.12,6960,63,0.0,0,0,58.0,0.750593103,False,False,False,True,False,False,False,False,False,False,True,0.050593103000000084
1/28/2015,1,12,0.75,15.26,3600,45,0.0,0,0,35.0,0.750283333,False,False,False,True,False,False,False,False,False,False,True,0.00028333300000005224
1/28/2015,0,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.722638889,False,False,False,True,False,False,False,False,False,False,True,-0.0773611110000001
1/28/2015,0,8,0.65,4.15,960,0,0.0,0,0,8.0,0.553333333,False,False,False,True,False,False,False,False,False,False,True,-0.09666666700000004
1/28/2015,1,11,0.5,20.1,5880,46,0.0,0,0,54.0,0.500567308,False,False,False,True,False,False,False,False,False,False,True,0.0005673080000000441
1/28/2015,1,8,0.7,38.09,6240,0,0.0,0,0,52.0,0.467693269,False,False,False,True,False,False,False,False,False,False,True,-0.23230673099999993
1/28/2015,1,6,0.35,18.79,1800,23,0.0,0,0,32.0,0.437995338,False,False,False,True,False,False,False,False,False,False,True,0.08799533800000003
1/28/2015,0,7,0.6,3.94,960,0,0.0,0,0,8.0,0.406354167,False,False,False,True,False,False,False,False,False,False,True,-0.193645833
1/28/2015,1,7,0.6,23.54,6600,0,0.0,0,0,55.0,0.285333333,False,False,False,True,False,False,False,False,False,False,True,-0.31466666699999996
1/28/2015,0,11,0.5,2.9,960,0,0.0,0,0,8.0,0.259375,False,False,False,True,False,False,False,False,False,False,True,-0.24062499999999998
1/29/2015,1,2,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409,False,False,False,False,True,False,False,False,True,False,False,0.200230409
1/29/2015,0,4,0.8,4.3,1200,0,0.0,0,0,10.0,0.989,False,False,False,False,True,False,False,False,True,False,False,0.18899999999999995
1/29/2015,1,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965,False,False,False,False,True,False,False,False,True,False,False,0.15018596499999992
1/29/2015,1,4,0.8,22.52,6900,88,0.0,0,0,57.5,0.9008,False,False,False,False,True,False,False,False,True,False,False,0.1008
1/29/2015,1,10,0.8,22.52,6720,88,0.0,0,0,56.0,0.900129762,False,False,False,False,True,False,False,False,True,False,False,0.10012976200000001
1/29/2015,0,6,0.5,2.9,1200,0,0.0,0,0,10.0,0.899,False,False,False,False,True,False,False,False,True,False,False,0.399
1/29/2015,0,8,0.65,4.15,960,0,0.0,0,0,8.0,0.877552083,False,False,False,False,True,False,False,False,True,False,False,0.22755208299999996
1/29/2015,0,11,0.6,2.9,960,0,0.0,0,0,8.0,0.864583333,False,False,False,False,True,False,False,False,True,False,False,0.26458333300000003
1/29/2015,0,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.85695,False,False,False,False,True,False,False,False,True,False,False,0.056949999999999945
1/29/2015,0,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.853666667,False,False,False,False,True,False,False,False,True,False,False,0.10366666700000005
1/29/2015,1,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069,False,False,False,False,True,False,False,False,True,False,False,0.100362069
1/29/2015,1,9,0.7,29.12,6960,53,0.0,0,0,58.0,0.850170115,False,False,False,False,True,False,False,False,True,False,False,0.150170115
1/29/2015,1,5,0.65,20.79,7080,81,0.0,0,0,59.0,0.800473729,False,False,False,False,True,False,False,False,True,False,False,0.150473729
1/29/2015,0,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.773333333,False,False,False,False,True,False,False,False,True,False,False,-0.02666666700000009
1/29/2015,1,12,0.75,15.26,4200,45,0.0,0,0,35.0,0.750646667,False,False,False,False,True,False,False,False,True,False,False,0.0006466670000000452
1/29/2015,0,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.634666667,False,False,False,False,True,False,False,False,True,False,False,-0.11533333300000004
1/29/2015,1,11,0.6,20.1,4320,46,0.0,0,0,51.0,0.60059761,False,False,False,False,True,False,False,False,True,False,False,0.0005976100000000262
1/29/2015,1,6,0.5,18.79,3960,23,0.0,0,0,33.0,0.500117677,False,False,False,False,True,False,False,False,True,False,False,0.00011767699999998271
1/29/2015,0,3,0.8,3.94,960,0,0.0,0,0,8.0,0.4925,False,False,False,False,True,False,False,False,True,False,False,-0.30750000000000005
1/29/2015,1,7,0.65,23.54,6600,0,0.0,0,0,55.0,0.48792,False,False,False,False,True,False,False,False,True,False,False,-0.16208
1/31/2015,1,3,0.8,22.52,6960,113,0.0,0,0,58.0,1.000457471,False,False,False,False,True,False,True,False,False,False,False,0.200457471
1/31/2015,1,2,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409,False,False,False,False,True,False,True,False,False,False,False,0.200230409
1/31/2015,0,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.17186666699999997
1/31/2015,0,3,0.8,3.94,960,0,0.0,0,0,8.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.17186666699999997
1/31/2015,0,4,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.17186666699999997
1/31/2015,0,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.17186666699999997
1/31/2015,0,1,0.75,3.94,1800,0,0.0,0,0,15.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.22186666700000002
1/31/2015,0,9,0.75,3.94,240,0,0.0,0,0,2.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.22186666700000002
1/31/2015,0,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.22186666700000002
1/31/2015,0,5,0.7,3.94,240,0,0.0,0,0,2.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.27186666700000006
1/31/2015,0,7,0.7,3.94,1200,0,0.0,0,0,10.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.27186666700000006
1/31/2015,0,8,0.65,3.94,960,0,0.0,0,0,8.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.321866667
1/31/2015,0,11,0.65,3.94,600,0,0.0,0,0,5.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.321866667
1/31/2015,0,6,0.6,3.94,1200,0,0.0,0,0,10.0,0.971866667,False,False,False,False,True,False,True,False,False,False,False,0.37186666700000004
1/31/2015,1,10,0.8,22.52,6720,93,0.0,0,0,56.0,0.920236905,False,False,False,False,True,False,True,False,False,False,False,0.12023690499999995
1/31/2015,1,4,0.8,22.52,6660,88,0.0,0,0,57.5,0.900537069,False,False,False,False,True,False,True,False,False,False,False,0.10053706899999992
1/31/2015,1,9,0.75,29.12,6840,81,0.0,0,0,57.0,0.850610526,False,False,False,False,True,False,True,False,False,False,False,0.10061052599999998
1/31/2015,1,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069,False,False,False,False,True,False,True,False,False,False,False,0.100362069
1/31/2015,1,12,0.75,15.26,4200,45,0.0,0,0,35.0,0.750646667,False,False,False,False,True,False,True,False,False,False,False,0.0006466670000000452
1/31/2015,1,5,0.7,50.89,5880,56,0.0,0,0,59.0,0.656763743,False,False,False,False,True,False,True,False,False,False,False,-0.043236257
1/31/2015,1,11,0.65,20.1,6480,49,0.0,0,0,54.0,0.650148148,False,False,False,False,True,False,True,False,False,False,False,0.0001481479999999591
1/31/2015,1,6,0.6,18.79,3960,23,0.0,0,0,33.0,0.600710606,False,False,False,False,True,False,True,False,False,False,False,0.000710606000000058
1/31/2015,1,7,0.7,23.54,6720,0,0.0,0,0,56.0,0.388830357,False,False,False,False,True,False,True,False,False,False,False,-0.31116964299999994
1/31/2015,1,8,0.5,23.54,6480,0,0.0,0,0,54.0,0.286984568,False,False,False,False,True,False,True,False,False,False,False,-0.213015432
2/1/2015,0,8,0.65,4.15,960,0,0.0,0,0,8.0,1.0115625,True,False,False,False,False,False,False,True,False,False,False,0.3615624999999999
2/1/2015,1,2,0.8,22.52,6900,113,0.0,0,0,57.5,1.000671304,True,False,False,False,False,False,False,True,False,False,False,0.20067130399999988
2/1/2015,1,1,0.8,22.94,3060,113,0.0,0,0,58.5,1.000402055,True,False,False,False,False,False,False,True,False,False,False,0.20040205499999986
2/1/2015,0,1,0.75,3.94,2280,0,0.0,0,0,19.0,0.950438596,True,False,False,False,False,False,False,True,False,False,False,0.20043859600000002
2/1/2015,1,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965,True,False,False,False,False,False,False,True,False,False,False,0.15018596499999992
2/1/2015,0,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.912766667,True,False,False,False,False,False,False,True,False,False,False,0.11276666699999993
2/1/2015,0,7,0.7,3.94,2160,0,0.0,0,0,18.0,0.892194444,True,False,False,False,False,False,False,True,False,False,False,0.19219444400000008
2/1/2015,0,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.8865,True,False,False,False,False,False,False,True,False,False,False,0.08649999999999991
2/1/2015,1,10,0.8,22.52,6720,75,0.0,0,0,56.0,0.850532143,True,False,False,False,False,False,False,True,False,False,False,0.050532142999999974
2/1/2015,1,4,0.8,22.52,7020,60,0.0,0,0,58.5,0.85011396,True,False,False,False,False,False,False,True,False,False,False,0.0501139599999999
2/1/2015,0,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.845069444,True,False,False,False,False,False,False,True,False,False,False,0.0450694439999999
2/1/2015,1,9,0.75,29.12,6960,45,0.0,0,0,58.0,0.750593103,True,False,False,False,False,False,False,True,False,False,False,0.0005931030000000392
2/1/2015,1,12,0.75,15.26,1440,45,0.0,0,0,35.0,0.750450658,True,False,False,False,False,False,False,True,False,False,False,0.0004506579999999927
2/1/2015,0,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.702666667,True,False,False,False,False,False,False,True,False,False,False,-0.04733333299999998
2/1/2015,1,11,0.7,20.1,6120,75,0.0,0,0,54.0,0.700508929,True,False,False,False,False,False,False,True,False,False,False,0.0005089289999999913
2/1/2015,1,6,0.65,18.79,3960,26,0.0,0,0,33.0,0.651007071,True,False,False,False,False,False,False,True,False,False,False,0.0010070709999999705
2/1/2015,1,8,0.6,24.26,6600,0,0.0,0,0,55.0,0.466821212,True,False,False,False,False,False,False,True,False,False,False,-0.133178788
2/1/2015,1,7,0.7,24.26,6720,0,0.0,0,0,56.0,0.411553571,True,False,False,False,False,False,False,True,False,False,False,-0.28844642899999995
2/1/2015,0,6,0.6,2.9,1200,0,0.0,0,0,10.0,0.314166667,True,False,False,False,False,False,False,True,False,False,False,-0.28583333299999997
2/2/2015,1,1,0.8,22.94,7020,113,0.0,0,0,58.5,1.000602279,True,False,False,False,False,True,False,False,False,False,False,0.20060227899999994
2/2/2015,0,9,0.75,3.94,960,0,0.0,0,0,8.0,0.994270833,True,False,False,False,False,True,False,False,False,False,False,0.24427083299999997
2/2/2015,1,2,0.8,22.52,7020,88,0.0,0,0,58.5,0.900158405,True,False,False,False,False,True,False,False,False,False,False,0.10015840499999995
2/2/2015,1,3,0.8,22.52,6840,70,0.0,0,0,57.0,0.90014152,True,False,False,False,False,True,False,False,False,False,False,0.10014151999999998
